Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,SE_A09003_001,SE_A07001_001,SE_A07001_002,SE_A07001_003,SE_A07001_004,SE_A07001_005,SE_A07001_006,SE_A07001_007,SE_A07001_008,SE_A07001_009,SE_A07001_010,SE_A07001_011,SE_A07001_012,SE_A07001_013,SE_A07001_014,SE_A07001_015,SE_A07001_016,SE_A07001_017,SE_A07001_018,SE_A07001_019,SE_A07001_020,SE_A07001_021,SE_A07001_022,SE_A07001_023,SE_A07001_024,SE_A07001_025,SE_A07001_026,SE_A07001_027,SE_A07001_028,SE_A07001_029,SE_A07001_030,SE_A07001_031,SE_A07001_032,SE_A07001_033,SE_A07001_034,SE_A07001_035,SE_A07001_036,SE_A07001_037,SE_A07001_038,SE_A07001_039,SE_A07001_040,SE_A07001_041,SE_A07001_042,SE_A07001_043,SE_A07001_044,SE_A07001_045,SE_A07001_046,SE_A07001_047,SE_A07001_048,SE_A07001_049,SE_A07001_050,SE_A07001_051,SE_A07001_052,SE_A07001_053,SE_A07001_054,SE_A07001_055,SE_A07001_056,SE_A07001_057,SE_A07001_058,SE_A07001_059,SE_A07001_060,SE_A07001_061,SE_A07001_062,SE_A07001_063,SE_A07001_064,SE_A07001_065,SE_A07001_066,SE_A07001_067,SE_A07001_068,SE_A07001_069,SE_A07001_070,SE_A07001_071,SE_A07001_072,SE_A07001_073,SE_A07001_074,SE_A07001_075,SE_A07001_076,SE_A07001_077,SE_A07001_078,SE_A07001_079,SE_A07001_080,SE_A07001_081,SE_A07001_082,SE_A07001_083,SE_A07001_084,SE_A07001_085,SE_A07001_086,SE_A07001_087,SE_A07001_088,SE_A07001_089,SE_A07001_090,SE_A07001_091,SE_A07001_092,SE_A07001_093,SE_A07001_094,SE_A07001_095,SE_A07001_096,SE_A07001_097,SE_A07001_098,SE_A07001_099,SE_A07001_100,SE_A07001_101,SE_A07001_102,SE_A07001_103,SE_A07001_104,SE_A07001_105,SE_A07001_106,SE_A07001_107,SE_A07001_108,SE_A07001_109,SE_A07001_110,SE_A07001_111,SE_A07001_112,SE_A07001_113,SE_A07001_114,SE_A07001_115,SE_A07001_116,SE_A07001_117,SE_A07001_118,SE_A07001_119,SE_A07001_120,SE_A07001_121,SE_A07001_122,SE_A07001_123
"36005000100","14000US36005000100","Census Tract 1, Bronx County, New York","Census Tract 1, Bronx County, New York","NY","140","00","ACSSF","0010345",,,,,"36","005",,,,"000100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10453,10453,0,0,0,631,3003,3044,2112,1323,280,60,0,0,6819,4935,1028,737,105,10,0,4,,,,,,,,,,,0,0,0,0,0,0,0,0,,1469,73,5,0,0,0,0,5,0,0,0,0,0,0,0,8,0,8,0,0,0,60,0,0,0,27,7,6,10,0,10,0,0,175,94,20,4,0,16,0,74,0,21,0,16,0,0,5,0,17,0,0,0,5,12,0,0,43,0,11,0,0,0,0,32,0,67,0,0,0,0,0,26,20,6,5,5,0,17,12,0,5,0,19,6,0,0,0,6,1148,1148,624,6,11,360,31,127,31,58,419,333,6,20,15,27,7,6,5,105,0,0,0,0,20,37,33,15,0,0,0,0,0,0
"36005000200","14000US36005000200","Census Tract 2, Bronx County, New York","Census Tract 2, Bronx County, New York","NY","140","00","ACSSF","0010346",,,,,"36","005",,,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403,4403,358,418,166,229,656,575,649,551,383,181,195,42,2576,556,671,890,364,95,0,0,69304,74769,82079,15581,49795,,67826,139508,69785,27728,1994,126,178,340,499,232,431,188,41,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,63,0,46,0,0,17,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,144,69,0,32,43,0,0,0,0,0,0,1042,1033,696,0,19,529,20,78,39,11,171,77,0,21,0,47,0,0,26,166,0,0,0,0,0,11,155,0,0,0,0,9,9,0
"36005000400","14000US36005000400","Census Tract 4, Bronx County, New York","Census Tract 4, Bronx County, New York","NY","140","00","ACSSF","0010347",,,,,"36","005",,,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017,5017,284,365,379,252,465,682,1003,663,506,276,120,22,3272,540,879,870,627,335,0,21,82718,65196,82863,,72154,,84148,39791,80556,116581,2482,133,490,349,435,390,535,150,37,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,94,0,0,8,0,86,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,4,0,6,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,831,831,411,0,0,312,8,48,11,32,196,61,9,40,0,73,0,0,13,224,0,0,0,0,0,35,164,14,0,0,11,0,0,0
"36005001600","14000US36005001600","Census Tract 16, Bronx County, New York","Census Tract 16, Bronx County, New York","NY","140","00","ACSSF","0010348",,,,,"36","005",,,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263,5263,380,341,295,302,424,483,899,679,714,427,196,123,3521,1013,1149,741,422,134,62,0,37039,27392,42298,,,,36581,13346,30948,46649,2103,163,357,85,489,279,458,272,43,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,262,262,0,0,0,0,0,0,0,0,0,1191,1191,796,0,47,308,7,242,95,97,109,43,13,0,0,35,18,0,0,286,0,0,0,0,0,262,24,0,0,0,0,0,0,0
"36005001900","14000US36005001900","Census Tract 19, Bronx County, New York","Census Tract 19, Bronx County, New York","NY","140","00","ACSSF","0010349",,,,,"36","005",,,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,1926,182,133,103,143,309,295,383,179,90,81,17,11,1056,339,309,252,96,60,0,0,28717,29590,14109,,,,28300,,27933,79611,529,9,33,22,150,128,187,0,43,504,30,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,454,454,174,0,24,111,0,0,39,0,280,237,0,39,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36005002000","14000US36005002000","Census Tract 20, Bronx County, New York","Census Tract 20, Bronx County, New York","NY","140","00","ACSSF","0010350",,,,,"36","005",,,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8432,8432,320,751,972,465,879,900,960,1104,1135,544,337,65,5045,1992,1392,1045,391,214,0,11,27125,22943,32984,,,,24747,18822,25105,2730,2724,132,244,295,405,355,1095,198,46,1517,65,49,49,34,15,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1001,15,75,602,0,223,0,86,405,31,15,0,0,324,0,35,0,36,0,0,0,0,0,21,0,0,0,15,0,0,0,0
"36005002300","14000US36005002300","Census Tract 23, Bronx County, New York","Census Tract 23, Bronx County, New York","NY","140","00","ACSSF","0010351",,,,,"36","005",,,,"002300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,5040,394,296,370,355,554,548,541,788,467,446,226,55,3071,1442,989,537,89,0,13,1,13603,12980,15501,2730,,,22331,20090,13326,2730,1209,76,65,45,365,320,265,73,43,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,888,888,482,0,0,421,0,36,25,0,115,1,0,0,24,90,0,0,0,291,0,0,0,0,0,106,0,117,0,68,0,0,0,0
"36005002400","14000US36005002400","Census Tract 24, Bronx County, New York","Census Tract 24, Bronx County, New York","NY","140","00","ACSSF","0010352",,,,,"36","005",,,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36005002500","14000US36005002500","Census Tract 25, Bronx County, New York","Census Tract 25, Bronx County, New York","NY","140","00","ACSSF","0010353",,,,,"36","005",,,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878,4878,317,520,470,289,474,609,893,386,472,231,141,76,2808,1402,927,359,65,55,0,0,15765,14336,17309,,,,15019,18888,15221,12585,1425,145,108,112,337,475,171,77,38,1661,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,56,14,12,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,1566,1566,682,0,0,648,0,0,34,0,730,671,0,0,59,0,0,0,0,154,0,0,21,0,0,117,0,16,0,0,0,0,0,0
"36005002701","14000US36005002701","Census Tract 27.01, Bronx County, New York","Census Tract 27.01, Bronx County, New York","NY","140","00","ACSSF","0010354",,,,,"36","005",,,,"002701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3128,3128,212,300,226,205,438,354,450,391,257,226,49,20,1747,857,549,167,139,35,0,0,26640,33451,22724,,,,31793,13563,32462,,1034,61,89,123,305,149,228,79,40,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,70,0,0,0,0,0,488,488,112,0,0,74,0,38,0,0,358,234,0,0,0,124,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"36005002702","14000US36005002702","Census Tract 27.02, Bronx County, New York","Census Tract 27.02, Bronx County, New York","NY","140","00","ACSSF","0010355",,,,,"36","005",,,,"002702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4674,4674,473,554,304,277,692,599,637,581,272,107,178,0,2374,1100,622,515,114,23,0,0,21345,14802,27356,,,,30325,14433,21846,,1433,24,280,25,197,461,342,104,44,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,45,0,0,0,0,0,1284,1284,619,0,24,595,0,0,0,0,581,417,0,0,0,143,21,0,0,84,0,0,0,0,0,76,0,8,0,0,0,0,0,0
"36005002800","14000US36005002800","Census Tract 28, Bronx County, New York","Census Tract 28, Bronx County, New York","NY","140","00","ACSSF","0010356",,,,,"36","005",,,,"002800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6056,6056,283,385,362,122,665,656,910,927,770,654,237,85,4239,734,1467,1371,437,185,28,17,51734,50882,48189,,,,80226,90401,66859,104082,2712,0,330,198,639,339,982,224,45,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,668,631,0,37,0,15,0,0,0,0,0,532,532,452,31,30,189,0,135,17,50,0,0,0,0,0,0,0,0,0,80,70,0,10,0,0,0,0,0,0,0,0,0,0,0
"36005003100","14000US36005003100","Census Tract 31, Bronx County, New York","Census Tract 31, Bronx County, New York","NY","140","00","ACSSF","0010357",,,,,"36","005",,,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243,1243,70,93,177,82,59,254,303,48,129,7,20,1,762,234,178,185,132,33,0,0,40597,56253,38003,,,,42933,,40961,,492,8,41,71,72,109,151,40,45,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,146,0,0,0,0,16,0,0,0,0,0,0,73,25,0,0,48,57,0,0,0,0,0,254,254,145,0,0,145,0,0,0,0,99,29,0,0,70,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"36005003300","14000US36005003300","Census Tract 33, Bronx County, New York","Census Tract 33, Bronx County, New York","NY","140","00","ACSSF","0010358",,,,,"36","005",,,,"003300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707,3707,308,253,373,252,561,349,589,475,267,213,45,22,1960,815,439,459,147,100,0,0,22578,29055,17661,,,,30796,15246,27416,,1067,31,106,128,164,395,200,43,40,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,50,22,0,0,28,14,0,0,0,0,0,1172,1172,630,0,16,520,0,11,75,8,194,30,0,0,121,43,0,0,0,348,0,0,0,0,6,248,21,0,0,73,0,0,0,0
"36005003500","14000US36005003500","Census Tract 35, Bronx County, New York","Census Tract 35, Bronx County, New York","NY","140","00","ACSSF","0010359",,,,,"36","005",,,,"003500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111,4111,338,286,437,359,431,717,583,521,141,167,82,49,2260,909,677,479,91,48,56,0,30131,26263,27990,,,,33399,4642,36489,,1231,95,239,125,391,140,118,123,36,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,1263,546,0,31,515,0,0,0,0,606,250,0,29,25,302,0,0,0,111,0,0,0,0,22,89,0,0,0,0,0,0,0,0
"36005003700","14000US36005003700","Census Tract 37, Bronx County, New York","Census Tract 37, Bronx County, New York","NY","140","00","ACSSF","0010360",,,,,"36","005",,,,"003700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,187,19,25,25,0,15,3,68,17,15,0,0,0,103,41,57,5,0,0,0,0,28521,,,,,,28065,,28672,,42,0,0,0,0,30,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36005003800","14000US36005003800","Census Tract 38, Bronx County, New York","Census Tract 38, Bronx County, New York","NY","140","00","ACSSF","0010361",,,,,"36","005",,,,"003800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727,1727,246,177,132,111,145,294,160,186,178,83,15,0,916,189,221,270,164,54,5,13,64172,34382,59530,,,,65257,18603,75350,33886,509,33,82,84,90,91,94,35,37,563,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,116,0,105,0,0,0,0,0,0,0,0,0,0,0,92,61,22,1,8,13,0,0,0,0,0,338,338,261,21,0,168,0,52,0,20,23,5,0,0,0,0,0,5,13,54,0,0,0,0,29,18,0,0,0,7,0,0,0,0
"36005003900","14000US36005003900","Census Tract 39, Bronx County, New York","Census Tract 39, Bronx County, New York","NY","140","00","ACSSF","0010362",,,,,"36","005",,,,"003900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7041,7041,873,443,343,201,798,1515,844,725,703,437,118,41,4383,2039,1027,684,496,85,0,52,35909,32256,29355,,36126,,40579,,37090,76630,2947,177,481,192,844,704,424,125,37,2573,90,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,134,0,0,0,0,0,0,0,0,97,0,97,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,75,0,0,0,0,0,0,2274,2274,539,0,103,327,0,15,88,6,1418,1107,33,62,10,196,0,0,10,317,5,0,0,0,18,281,0,13,0,0,0,0,0,0
"36005004001","14000US36005004001","Census Tract 40.01, Bronx County, New York","Census Tract 40.01, Bronx County, New York","NY","140","00","ACSSF","0010363",,,,,"36","005",,,,"004001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,1545,95,56,100,47,207,142,125,365,139,146,38,85,1040,294,291,201,130,107,17,0,52867,59828,67190,,53112,,46032,36713,79914,50791,593,0,14,39,112,147,193,88,55,876,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,480,29,29,17,12,0,0,0,0,289,0,289,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,172,0,0,62,0,29,10,71,25,25,0,0,0,0,0,0,0,175,0,0,0,0,0,0,175,0,0,0,0,0,0,0
"36005004100","14000US36005004100","Census Tract 41, Bronx County, New York","Census Tract 41, Bronx County, New York","NY","140","00","ACSSF","0010364",,,,,"36","005",,,,"004100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6595,6595,652,491,676,507,997,750,714,771,566,213,230,28,3272,1491,624,790,300,66,0,1,21575,20431,15495,273072,40505,,28141,57965,26639,,2016,39,326,208,535,436,354,118,38,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,1731,1731,750,0,0,709,0,8,10,23,821,332,0,18,49,422,0,0,0,160,37,0,0,0,64,34,0,25,0,0,0,0,0,0
"36005004200","14000US36005004200","Census Tract 42, Bronx County, New York","Census Tract 42, Bronx County, New York","NY","140","00","ACSSF","0010365",,,,,"36","005",,,,"004200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6702,6702,510,385,353,332,817,1088,767,889,706,517,210,128,4305,1270,1168,1284,427,131,13,12,40240,19206,53124,,,,27990,79672,26082,26397,2295,22,312,131,303,170,944,413,52,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,192,0,0,192,0,0,0,0,0,0,0,410,410,330,0,0,296,0,34,0,0,80,0,16,0,0,51,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36005004300","14000US36005004300","Census Tract 43, Bronx County, New York","Census Tract 43, Bronx County, New York","NY","140","00","ACSSF","0010366",,,,,"36","005",,,,"004300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822,4822,510,348,296,195,560,795,854,560,300,255,133,16,2913,1199,764,579,268,86,17,0,28445,14898,33513,,,,30134,10727,27152,,1740,111,175,122,436,350,513,33,39,1014,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,59,0,0,0,0,0,0,931,931,310,0,0,214,0,30,0,66,561,381,0,39,124,0,0,17,0,60,11,0,0,7,0,42,0,0,0,0,0,0,0,0
"36005004400","14000US36005004400","Census Tract 44, Bronx County, New York","Census Tract 44, Bronx County, New York","NY","140","00","ACSSF","0010367",,,,,"36","005",,,,"004400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450,4450,340,203,385,196,646,512,400,658,492,285,223,110,2680,942,667,806,215,31,19,0,17818,14792,23211,,219418,,11801,10783,16169,,1232,0,168,112,95,389,437,31,44,764,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,669,512,0,15,391,0,106,0,0,49,0,7,0,0,0,42,0,0,108,0,0,0,0,0,0,108,0,0,0,0,0,0,0
"36005004600","14000US36005004600","Census Tract 46, Bronx County, New York","Census Tract 46, Bronx County, New York","NY","140","00","ACSSF","0010368",,,,,"36","005",,,,"004600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,1724,69,66,9,35,201,502,103,192,123,304,109,11,1344,668,384,147,120,25,0,0,29582,23689,44601,,,,21026,,23211,,499,40,76,45,40,152,99,47,42,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,308,308,260,0,0,235,0,7,9,9,11,11,0,0,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0
"36005004800","14000US36005004800","Census Tract 48, Bronx County, New York","Census Tract 48, Bronx County, New York","NY","140","00","ACSSF","0010369",,,,,"36","005",,,,"004800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3962,3962,442,277,429,138,319,583,625,391,365,255,65,73,2357,1053,721,435,137,11,0,0,28524,27707,34134,,19352,,26727,19798,29073,28672,1148,57,75,100,71,290,432,123,49,1574,10,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,126,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,47,0,16,0,0,0,0,0,0,16,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1406,1396,570,8,0,425,1,136,0,0,372,260,0,0,0,0,82,22,8,454,0,0,0,0,21,215,199,19,0,0,0,10,0,10
"36005005001","14000US36005005001","Census Tract 50.01, Bronx County, New York","Census Tract 50.01, Bronx County, New York","NY","140","00","ACSSF","0010370",,,,,"36","005",,,,"005001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4653,4653,443,356,286,297,649,791,510,603,456,141,97,24,2622,967,1012,467,142,34,0,0,31813,84853,22579,,,,31653,10448,31813,,1723,23,178,144,228,303,686,161,49,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,1381,331,0,0,119,20,124,29,39,495,482,0,0,0,0,0,0,13,555,14,0,0,0,16,371,0,0,154,0,0,0,0,0
