Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,SE_A09003_001,SE_A07001_001,SE_A07001_002,SE_A07001_003,SE_A07001_004,SE_A07001_005,SE_A07001_006,SE_A07001_007,SE_A07001_008,SE_A07001_009,SE_A07001_010,SE_A07001_011,SE_A07001_012,SE_A07001_013,SE_A07001_014,SE_A07001_015,SE_A07001_016,SE_A07001_017,SE_A07001_018,SE_A07001_019,SE_A07001_020,SE_A07001_021,SE_A07001_022,SE_A07001_023,SE_A07001_024,SE_A07001_025,SE_A07001_026,SE_A07001_027,SE_A07001_028,SE_A07001_029,SE_A07001_030,SE_A07001_031,SE_A07001_032,SE_A07001_033,SE_A07001_034,SE_A07001_035,SE_A07001_036,SE_A07001_037,SE_A07001_038,SE_A07001_039,SE_A07001_040,SE_A07001_041,SE_A07001_042,SE_A07001_043,SE_A07001_044,SE_A07001_045,SE_A07001_046,SE_A07001_047,SE_A07001_048,SE_A07001_049,SE_A07001_050,SE_A07001_051,SE_A07001_052,SE_A07001_053,SE_A07001_054,SE_A07001_055,SE_A07001_056,SE_A07001_057,SE_A07001_058,SE_A07001_059,SE_A07001_060,SE_A07001_061,SE_A07001_062,SE_A07001_063,SE_A07001_064,SE_A07001_065,SE_A07001_066,SE_A07001_067,SE_A07001_068,SE_A07001_069,SE_A07001_070,SE_A07001_071,SE_A07001_072,SE_A07001_073,SE_A07001_074,SE_A07001_075,SE_A07001_076,SE_A07001_077,SE_A07001_078,SE_A07001_079,SE_A07001_080,SE_A07001_081,SE_A07001_082,SE_A07001_083,SE_A07001_084,SE_A07001_085,SE_A07001_086,SE_A07001_087,SE_A07001_088,SE_A07001_089,SE_A07001_090,SE_A07001_091,SE_A07001_092,SE_A07001_093,SE_A07001_094,SE_A07001_095,SE_A07001_096,SE_A07001_097,SE_A07001_098,SE_A07001_099,SE_A07001_100,SE_A07001_101,SE_A07001_102,SE_A07001_103,SE_A07001_104,SE_A07001_105,SE_A07001_106,SE_A07001_107,SE_A07001_108,SE_A07001_109,SE_A07001_110,SE_A07001_111,SE_A07001_112,SE_A07001_113,SE_A07001_114,SE_A07001_115,SE_A07001_116,SE_A07001_117,SE_A07001_118,SE_A07001_119,SE_A07001_120,SE_A07001_121,SE_A07001_122,SE_A07001_123
"3118100","32000US3118100","Columbus, NE Micro Area; Nebraska","Columbus, Nebraska","ne","320","00","ACSSF","0006534",,,,,"31",,,,,,,,,,,,,,"18100",,,,,,,,,,,,,,,,,,,,,,,,,,,,32875,32875,2371,2169,2618,1395,2853,3874,3758,4140,4337,2810,1817,733,21469,2413,6797,7643,3184,990,277,165,58679,58765,,,,,80549,25285,53375,59930,16818,5962,6973,2200,953,398,203,129,14,2907,41,9,9,0,9,0,0,0,32,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,55,2,2,0,0,0,53,0,56,0,0,56,0,0,0,64,0,9,0,50,5,0,0,0,0,0,0,0,0,0,0,0,53,23,12,0,11,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,2638,2638,333,0,327,0,0,6,0,0,2135,1623,0,196,150,130,36,0,0,170,1,0,45,0,48,0,0,76,0,0,0,0,0,0
"3123340","32000US3123340","Fremont, NE Micro Area; Nebraska","Fremont, Nebraska","ne","320","00","ACSSF","0006535",,,,,"31",,,,,,,,,,,,,,"23340",,,,,,,,,,,,,,,,,,,,,,,,,,,,36576,36576,2415,2524,2360,1343,3341,4164,4382,4387,4840,3435,2295,1090,24593,2651,8801,8464,3076,1246,207,148,51748,52680,,,,,46401,33455,36507,54164,17574,5878,5701,1956,1746,1622,462,209,19,2401,71,32,32,0,17,15,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,175,3,3,0,0,172,0,0,59,0,0,0,0,0,59,32,0,5,0,7,0,20,0,19,0,0,0,0,3,0,16,0,19,8,0,0,8,0,0,0,0,6,6,0,5,0,0,5,0,0,0,0,0,0,0,2026,2011,30,0,29,0,1,0,0,0,1955,946,0,420,416,136,0,37,0,26,0,0,0,0,26,0,0,0,0,0,0,15,15,0
"3124260","32000US3124260","Grand Island, NE Metro Area; Nebraska","Grand Island, Nebraska","ne","320","00","ACSSF","0006536",,,,,"31",,,,,,,,,,,,,,"24260",,,,,,,,,,,,,,,,,,,,,,,,,,,,84596,84596,5971,6515,6073,3608,7149,10306,10278,10769,10726,7066,3938,2197,55280,7420,17805,18855,7968,2344,614,274,54479,55685,29770,,59063,38919,41358,41250,43563,57478,41600,11439,17103,5966,3656,2123,690,623,18,8783,98,36,35,11,0,24,0,1,44,0,0,41,1,2,17,0,0,0,17,0,1,0,0,0,0,1,0,0,0,0,0,0,626,155,114,114,0,0,33,8,0,99,0,0,66,0,0,33,330,0,13,138,34,33,99,13,27,0,0,0,0,27,0,0,15,731,456,11,110,335,2,229,66,163,14,14,0,30,0,0,0,30,0,2,2,0,2,0,7326,7275,1128,0,1128,0,0,0,0,0,6044,3716,0,457,1507,333,31,0,0,103,0,0,7,0,32,10,0,14,0,40,0,51,51,0
"3125580","32000US3125580","Hastings, NE Micro Area; Nebraska","Hastings, Nebraska","ne","320","00","ACSSF","0006537",,,,,"31",,,,,,,,,,,,,,"25580",,,,,,,,,,,,,,,,,,,,,,,,,,,,31564,31564,2091,1955,2207,1270,3644,3704,3194,3928,4258,2850,1567,896,20397,2047,6048,7504,2989,1314,286,209,51721,52829,,,,,36731,,47237,52484,14956,5232,6047,1645,1169,522,156,185,15,1652,90,35,35,2,23,10,0,0,37,0,0,37,0,0,2,0,0,0,2,0,16,0,0,0,0,13,0,0,0,0,3,0,294,36,0,0,0,0,0,36,0,4,0,0,4,0,0,0,254,0,0,0,48,10,177,19,0,0,0,0,0,0,0,0,0,19,19,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,0,0,1207,1192,188,0,188,0,0,0,0,0,992,737,0,107,82,66,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,15,15,0
"3128260","32000US3128260","Kearney, NE Micro Area; Nebraska","Kearney, Nebraska","ne","320","00","ACSSF","0006538",,,,,"31",,,,,,,,,,,,,,"28260",,,,,,,,,,,,,,,,,,,,,,,,,,,,55381,55381,3762,3822,3352,1998,8145,7490,6402,6128,6606,4176,2237,1263,34302,2110,9112,12060,7537,2383,512,588,54709,55740,24250,,65048,,35179,42321,42893,56413,29161,10831,11484,2676,2016,1410,480,264,15,2259,122,17,7,0,7,0,1,9,40,0,0,31,0,9,14,0,0,14,0,0,51,0,17,0,0,18,3,13,0,0,0,0,714,270,78,78,0,0,59,133,0,139,0,0,139,0,0,0,149,0,0,0,5,16,100,28,156,0,101,5,0,0,0,50,0,270,91,2,0,89,1,5,0,5,31,31,0,9,0,0,0,9,133,2,0,0,0,2,1151,1129,44,0,17,0,0,27,0,0,1053,849,0,80,95,13,0,16,0,32,0,0,29,0,3,0,0,0,0,0,0,22,22,0
"3130420","32000US3130420","Lexington, NE Micro Area; Nebraska","Lexington, Nebraska","ne","320","00","ACSSF","0006539",,,,,"31",,,,,,,,,,,,,,"30420",,,,,,,,,,,,,,,,,,,,,,,,,,,,25944,25944,2044,1975,1772,1226,2168,3286,2905,3196,3389,2153,1273,557,16759,3688,5483,4816,1966,577,163,66,51923,53402,33500,50843,,,38438,46500,47634,55694,12645,5192,3998,1251,1033,652,435,84,15,4459,39,20,20,7,0,13,0,0,11,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,760,725,52,28,645,0,8,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3639,3617,54,0,0,54,0,0,0,0,3531,2533,0,147,802,43,0,0,6,32,0,0,0,32,0,0,0,0,0,0,0,22,22,0
"3130700","32000US3130700","Lincoln, NE Metro Area; Nebraska","Lincoln, Nebraska","ne","320","00","ACSSF","0006540",,,,,"31",,,,,,,,,,,,,,"30700",,,,,,,,,,,,,,,,,,,,,,,,,,,,323402,323402,21340,21163,20648,11392,48814,45549,39023,36633,37298,24051,11828,5663,200045,13350,45124,66895,47974,17497,4362,4843,56132,58874,29517,49300,45651,,31821,33828,39847,59643,167586,27947,71177,39162,16836,7623,3268,1573,19,24140,2856,332,302,99,170,33,12,18,622,10,31,536,45,0,134,49,30,0,55,0,1768,15,35,31,54,70,182,400,661,54,266,0,12739,3101,2249,2019,102,128,267,574,11,1755,171,0,1039,195,97,253,5209,9,47,10,236,140,3962,805,2665,1886,22,15,364,52,23,303,9,1861,566,175,48,343,39,586,66,520,15,15,0,342,56,23,200,63,313,159,149,108,41,10,6525,6011,596,13,339,8,92,110,20,14,4693,3821,15,105,611,124,0,17,0,722,73,0,180,24,142,54,0,224,0,25,0,514,508,6
"3135740","32000US3135740","Norfolk, NE Micro Area; Nebraska","Norfolk, Nebraska","ne","320","00","ACSSF","0006541",,,,,"31",,,,,,,,,,,,,,"35740",,,,,,,,,,,,,,,,,,,,,,,,,,,,48257,48257,3391,3222,3506,1943,4387,5918,5428,6149,6671,3909,2334,1399,31808,3223,10033,12076,4602,1353,374,147,51740,52421,42727,20486,68699,,46583,34565,45352,52942,23585,8284,8645,3588,1504,954,373,237,15,2800,28,5,3,0,3,0,0,2,11,0,0,2,9,0,8,0,0,0,8,0,4,0,0,0,0,0,0,4,0,0,0,0,416,48,36,34,2,0,0,10,2,42,0,0,0,0,42,0,293,0,0,0,25,0,50,218,33,21,12,0,0,0,0,0,0,49,19,1,8,10,0,10,0,10,20,20,0,0,0,0,0,0,0,0,0,0,0,0,2307,2307,420,0,396,0,15,0,0,9,1871,1502,34,115,140,71,9,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"3135820","32000US3135820","North Platte, NE Micro Area; Nebraska","North Platte, Nebraska","ne","320","00","ACSSF","0006542",,,,,"31",,,,,,,,,,,,,,"35820",,,,,,,,,,,,,,,,,,,,,,,,,,,,36920,36920,2239,2333,2805,1532,2673,4354,4478,4557,5405,3431,2195,918,25338,1761,7290,10652,3812,1405,202,216,55832,56355,57664,,42875,,48162,24943,40023,57998,17153,5271,7810,1903,1232,497,258,182,15,649,98,25,25,8,16,1,0,0,15,0,0,5,10,0,0,0,0,0,0,0,58,0,0,0,0,15,7,27,0,0,9,0,103,91,61,6,0,55,0,30,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,103,59,55,0,4,0,7,0,7,6,6,0,31,26,5,0,0,0,5,5,5,0,0,340,304,22,0,17,0,5,0,0,0,229,190,0,0,18,0,21,0,0,53,53,0,0,0,0,0,0,0,0,0,0,36,36,0
"3136540","32000US3136540","Omaha-Council Bluffs, NE-IA Metro Area (part); Nebraska","Omaha-Council Bluffs, Nebraska","ne","320","00","ACSSF","0006543",,,,,"31",,,,,,,,,,,,,,"36540",,,,,,,,,,,,,,,,,,,,,,,,,,,,791774,791774,59137,58939,56574,32659,71093,120323,104025,101445,92314,56022,27285,11958,513372,44393,114458,162592,125815,47095,12134,6885,63186,67432,31770,41964,56476,66132,48880,48688,46307,69624,395053,54806,146675,111546,53332,19614,5446,3634,20,61739,4908,1279,1013,396,556,61,122,144,1383,24,128,1120,50,61,520,71,342,18,81,8,1718,56,130,42,201,94,352,106,151,27,559,8,19473,3659,2158,1978,93,87,461,1040,0,7624,189,71,4400,279,133,2552,7103,16,56,201,1288,1691,1413,2438,1064,46,35,67,78,119,0,719,23,6150,2064,228,528,1308,460,1107,328,779,92,86,6,1872,150,62,374,1286,555,141,121,69,52,20,31067,30519,1005,0,449,136,140,72,107,101,27981,22347,26,2659,2172,410,83,139,145,1533,115,7,298,145,322,56,23,195,31,216,125,548,541,7
"3142420","32000US3142420","Scottsbluff, NE Micro Area; Nebraska","Scottsbluff, Nebraska","ne","320","00","ACSSF","0006544",,,,,"31",,,,,,,,,,,,,,"42420",,,,,,,,,,,,,,,,,,,,,,,,,,,,38493,38493,2589,2993,2407,1513,3216,4538,4265,4601,5426,3596,2179,1170,25775,3209,7422,9443,3929,1267,279,226,48063,49449,,24625,40652,,40739,30096,36901,51946,17577,5799,7694,2086,854,627,244,273,16,1507,103,33,33,27,6,0,0,0,26,0,0,19,0,7,15,0,11,0,4,0,29,0,0,0,0,0,16,13,0,0,0,0,136,111,41,41,0,0,3,67,0,12,0,0,8,0,0,4,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,11,11,11,0,0,1248,1206,30,0,0,4,0,0,0,26,1082,975,0,84,15,8,0,0,0,94,0,0,81,0,7,0,0,0,0,6,0,42,42,0
"3143580","32000US3143580","Sioux City, IA-NE-SD Metro Area (part); Nebraska","Sioux City, Nebraska","ne","320","00","ACSSF","0006545",,,,,"31",,,,,,,,,,,,,,"43580",,,,,,,,,,,,,,,,,,,,,,,,,,,,26294,26294,2119,2065,1912,1313,2412,3339,2927,3226,3193,2207,1026,555,16473,3789,5868,4498,1551,642,64,61,53402,55488,,,48284,,50938,51957,55574,55082,12545,3918,4946,1768,1067,588,148,110,16,5255,18,4,4,4,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,353,13,2,0,0,2,0,11,0,88,0,0,88,0,0,0,252,0,0,100,5,40,107,0,0,0,0,0,0,0,0,0,0,461,443,0,0,443,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4423,4423,0,0,0,0,0,0,0,0,4352,3924,0,205,183,38,0,0,2,71,0,0,0,0,0,0,0,67,0,4,0,0,0,0
"3216180","32000US3216180","Carson City, NV Metro Area; Nevada","Carson City, Nevada","nv","320","00","ACSSF","0003318",,,,,"32",,,,,,,,,,,,,,"16180",,,,,,,,,,,,,,,,,,,,,,,,,,,,54219,54219,2825,3101,3279,1940,4410,6627,6147,7401,7990,6117,2938,1444,38664,5016,11131,14177,5006,2195,707,432,49341,49599,,34464,82143,,41014,63875,42197,50323,23253,5553,10024,2579,2651,1614,574,258,18,6055,516,143,117,45,63,9,4,22,144,0,0,125,19,0,40,0,12,0,28,0,189,0,8,45,61,27,35,7,0,0,6,0,981,178,119,80,7,32,21,38,0,293,0,5,222,20,0,46,508,0,4,0,268,6,230,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,4548,4315,34,0,16,13,0,5,0,0,4107,3633,0,188,64,136,86,0,0,174,12,0,61,18,47,0,0,36,0,0,0,233,233,0
"3221220","32000US3221220","Elko, NV Micro Area; Nevada","Elko, Nevada","nv","320","00","ACSSF","0003319",,,,,"32",,,,,,,,,,,,,,"21220",,,,,,,,,,,,,,,,,,,,,,,,,,,,54105,54105,3852,4269,4211,2573,4859,7804,7048,7335,6714,3495,1402,543,34341,5481,9963,12888,3983,1704,247,75,76094,79639,44583,49474,59855,,61875,110625,57996,82247,25958,7347,6850,2597,1957,1345,2733,3129,31,4541,210,74,26,11,6,9,25,23,96,0,44,46,6,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,425,64,43,37,0,6,6,15,0,76,0,0,71,5,0,0,274,2,0,3,211,47,0,11,11,0,0,0,0,0,0,11,0,88,0,0,0,0,2,0,0,0,0,0,0,86,86,0,0,0,0,75,49,12,37,26,3743,3596,14,0,0,0,0,0,14,0,3478,3454,11,6,6,0,0,0,1,104,14,0,2,31,17,0,0,21,0,19,0,147,147,0
"3221980","32000US3221980","Fallon, NV Micro Area; Nevada","Fallon, Nevada","nv","320","00","ACSSF","0003320",,,,,"32",,,,,,,,,,,,,,"21980",,,,,,,,,,,,,,,,,,,,,,,,,,,,24022,24022,1722,1796,1223,845,2096,3157,2478,3124,3332,2580,1292,377,16340,1731,5115,6504,2048,721,178,43,46914,50724,29615,34766,32930,,30063,42895,39201,53028,9545,3028,3236,1260,609,458,787,167,20,1608,50,12,12,0,12,0,0,0,24,0,0,9,0,15,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,454,53,0,0,0,0,48,5,0,15,0,0,15,0,0,0,386,0,0,0,372,14,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1082,1018,93,0,93,0,0,0,0,0,890,874,0,0,0,0,0,16,0,35,0,0,0,30,0,0,0,5,0,0,0,64,64,0
"3222280","32000US3222280","Fernley, NV Micro Area; Nevada","Fernley, Nevada","nv","320","00","ACSSF","0003321",,,,,"32",,,,,,,,,,,,,,"22280",,,,,,,,,,,,,,,,,,,,,,,,,,,,52303,52303,2927,3691,2788,2163,3437,6043,5965,6933,7805,6881,2793,877,37297,5406,11787,14633,3580,1579,160,152,50920,51091,85288,31523,49500,,52117,50677,48631,51617,20033,3606,4150,2760,3350,3791,1762,614,30,3478,217,57,57,7,50,0,0,0,74,0,0,59,0,15,14,0,0,14,0,0,72,0,45,0,0,16,0,0,0,0,11,0,468,44,0,0,0,0,40,4,0,6,0,0,6,0,0,0,386,0,0,0,289,43,28,26,32,0,0,19,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,16,7,0,2770,2588,38,0,0,0,0,0,38,0,2524,2177,0,196,16,108,16,9,2,26,0,0,0,0,7,0,0,19,0,0,0,182,182,0
"3223820","32000US3223820","Gardnerville Ranchos, NV Micro Area; Nevada","Gardnerville Ranchos, Nevada","nv","320","00","ACSSF","0003322",,,,,"32",,,,,,,,,,,,,,"23820",,,,,,,,,,,,,,,,,,,,,,,,,,,,47632,47632,1899,2677,2346,1623,2987,4529,4661,6205,8610,7340,3770,985,36100,2329,8949,15013,6139,2641,760,269,61176,61848,59167,34394,54236,49079,52669,60829,46190,63689,18825,3319,6391,3178,2380,2155,895,507,24,3610,883,393,313,201,97,15,16,64,354,20,63,227,37,7,17,0,15,2,0,0,119,0,0,0,15,0,6,56,0,0,42,0,600,107,73,46,15,12,34,0,0,49,0,0,39,10,0,0,434,0,0,0,379,0,55,0,10,0,0,10,0,0,0,0,0,110,5,0,0,5,1,20,0,20,13,13,0,53,0,4,0,49,18,4,2,0,2,2,2013,1751,33,0,33,0,0,0,0,0,1626,1432,0,91,45,23,35,0,0,92,38,0,0,0,27,0,0,27,0,0,0,262,262,0
"3229820","32000US3229820","Las Vegas-Henderson-Paradise, NV Metro Area; Nevada","Las Vegas-Henderson-Paradise, Nevada","nv","320","00","ACSSF","0003323",,,,,"32",,,,,,,,,,,,,,"29820",,,,,,,,,,,,,,,,,,,,,,,,,,,,2112436,2112436,136038,142411,138641,82660,183816,314251,296106,284383,244801,180812,82023,26494,1428870,210394,411807,473916,222051,77575,22082,11045,54882,59075,38679,45758,63526,54867,43268,55295,47092,61494,933740,72848,264016,278238,202642,75874,23655,16467,24,470635,34167,6826,5662,1888,3245,529,597,567,7987,419,1340,5103,514,611,3747,698,2035,455,540,19,15530,680,522,1145,1478,1483,2390,741,1062,1047,4982,77,151485,35009,20770,15378,1858,3534,4110,10063,66,14656,766,177,6458,4044,1530,1681,93878,967,1091,1737,75208,5041,8158,1676,7724,1174,1634,1091,351,435,1542,1497,218,15791,10257,7786,520,1951,508,2037,897,1140,949,864,85,1186,329,186,518,153,854,2123,1003,632,371,1120,267069,259199,22399,123,17497,2270,579,1156,383,391,221455,181074,805,20997,10266,3337,3031,1097,848,15345,2034,280,2224,1365,3103,1182,228,3734,114,894,187,7870,7863,7
"3237220","32000US3237220","Pahrump, NV Micro Area; Nevada","Pahrump, Nevada","nv","320","00","ACSSF","0003324",,,,,"32",,,,,,,,,,,,,,"37220",,,,,,,,,,,,,,,,,,,,,,,,,,,,43296,43296,1794,1869,2304,1425,2542,3922,4221,5492,7461,7491,3674,1101,33362,4926,12231,12379,2766,838,161,61,44225,45395,36742,35972,71071,17083,53585,29317,51528,45335,13593,3774,4783,1703,595,617,1403,718,24,3365,323,118,118,12,93,13,0,0,121,18,0,103,0,0,0,0,0,0,0,0,84,0,0,21,0,47,0,16,0,0,0,0,591,57,0,0,0,0,45,12,0,0,0,0,0,0,0,0,534,0,8,0,490,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12,0,2439,2113,168,0,125,0,0,43,0,0,1929,1882,0,22,25,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,326,326,0
"3239900","32000US3239900","Reno, NV Metro Area; Nevada","Reno, Nevada","nv","320","00","ACSSF","0003325",,,,,"32",,,,,,,,,,,,,,"39900",,,,,,,,,,,,,,,,,,,,,,,,,,,,449442,449442,27172,27302,28379,16687,41625,65370,54882,60068,59910,43459,17893,6695,308277,38050,73495,105113,57757,22601,6300,4961,58654,60454,39635,41138,62329,50250,44026,55013,46851,62566,208238,25601,82154,52991,26549,12495,5150,3298,21,64206,4714,1584,1130,463,580,87,135,319,1475,67,179,944,137,148,468,77,207,62,122,0,1182,43,100,195,122,130,233,138,21,13,187,5,17557,3493,1846,1399,144,303,459,1188,0,3996,25,894,1903,530,293,351,9482,161,81,83,7407,598,1016,136,560,46,108,91,37,134,62,82,26,1177,525,110,267,148,23,295,103,192,120,120,0,214,21,1,177,15,0,656,316,217,99,340,40102,38852,492,0,339,88,8,46,11,0,36306,29131,108,3588,2584,380,338,167,10,2054,262,278,378,217,345,40,17,384,59,33,41,1250,1237,13
"3249080","32000US3249080","Winnemucca, NV Micro Area; Nevada","Winnemucca, Nevada","nv","320","00","ACSSF","0003326",,,,,"32",,,,,,,,,,,,,,"49080",,,,,,,,,,,,,,,,,,,,,,,,,,,,17088,17088,1293,1079,1552,753,1446,2219,2192,2224,2349,1224,589,168,10965,1830,3793,3672,1009,420,207,34,69324,69426,77308,42647,71875,,56250,102717,63558,70461,7918,2015,2598,434,312,785,1128,646,30,1900,57,10,10,0,10,0,0,0,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,18,0,0,18,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,55,29,0,0,29,0,0,0,0,0,0,0,26,0,0,0,26,0,7,7,7,0,0,1736,1676,29,0,29,0,0,0,0,0,1647,1556,50,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0
"3313620","32000US3313620","Berlin, NH-VT Micro Area (part); New Hampshire","Berlin, New Hampshire","nh","320","00","ACSSF","0002071",,,,,"33",,,,,,,,,,,,,,"13620",,,,,,,,,,,,,,,,,,,,,,,,,,,,32119,32119,1267,1510,1504,1087,2223,3461,3667,4899,5467,3971,2012,1051,24528,2876,9839,7336,3033,1101,221,122,45386,45546,,53472,,,,34583,70938,45523,13522,4049,4223,2091,1020,1353,440,346,21,1183,305,32,31,3,19,9,0,1,103,0,39,50,8,6,97,91,6,0,0,0,73,0,0,0,11,19,15,0,28,0,0,0,115,88,21,21,0,0,0,67,0,5,0,0,4,0,0,1,8,0,0,0,8,0,0,0,14,0,0,10,0,0,0,4,0,16,7,0,0,7,0,4,4,0,5,5,0,0,0,0,0,0,0,10,10,10,0,0,737,175,95,0,10,21,4,48,0,12,20,0,0,3,17,0,0,0,0,60,0,0,18,0,1,38,0,0,0,3,0,562,562,0
"3314460","32000US3314460","Boston-Cambridge-Newton, MA-NH Metro Area (part); New Hampshire","Boston-Cambridge-Newton, New Hampshire","nh","320","00","ACSSF","0002072",,,,,"33",,,,,,,,,,,,,,"14460",,,,,,,,,,,,,,,,,,,,,,,,,,,,429031,429031,20230,23595,25378,16441,43887,49476,50949,68687,64346,39913,18510,7619,299500,17022,77845,87099,73506,34579,5234,4215,79684,80682,47228,59531,72348,,43214,50699,70583,80874,219324,26855,53345,45995,36790,31298,16900,8141,29,21273,6221,1931,1615,878,586,151,193,123,1470,121,360,785,111,93,1422,355,369,570,119,9,1388,40,56,26,373,133,304,141,14,39,262,10,8370,2334,1397,1179,135,83,261,612,64,2486,0,129,2055,39,101,162,2984,37,823,256,932,242,599,95,566,53,16,219,11,53,0,214,0,778,221,89,102,30,30,248,103,145,72,72,0,146,0,21,82,43,61,50,50,42,8,0,5854,3647,1780,19,96,1346,128,142,49,0,761,192,34,96,339,8,14,78,0,1106,21,42,430,74,291,67,0,104,15,59,3,2207,2198,9
"3317200","32000US3317200","Claremont-Lebanon, NH-VT Micro Area (part); New Hampshire","Claremont-Lebanon, New Hampshire","nh","320","00","ACSSF","0002073",,,,,"33",,,,,,,,,,,,,,"17200",,,,,,,,,,,,,,,,,,,,,,,,,,,,132353,132353,5809,6350,6975,4371,15005,15177,14155,18333,21016,14690,7226,3246,93843,7573,29288,24303,17415,9592,2815,2857,60522,61084,,51546,66484,116667,,37750,29716,61247,62154,13542,18249,11113,9761,6348,1799,1342,23,6183,1896,507,378,194,140,44,19,110,612,32,90,226,203,61,301,44,74,174,9,0,462,0,36,47,130,24,32,102,18,2,71,14,2351,1078,719,587,85,47,41,316,2,465,0,10,215,13,99,128,697,134,18,8,105,289,113,30,88,0,12,0,0,15,0,61,23,355,51,0,0,51,20,164,39,125,46,36,10,42,0,0,42,0,32,50,49,42,7,1,1531,685,120,0,8,36,51,0,20,5,340,214,0,13,77,13,23,0,0,225,11,0,133,0,27,5,8,33,7,1,0,846,846,0
