Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,SE_A09003_001,SE_A07001_001,SE_A07001_002,SE_A07001_003,SE_A07001_004,SE_A07001_005,SE_A07001_006,SE_A07001_007,SE_A07001_008,SE_A07001_009,SE_A07001_010,SE_A07001_011,SE_A07001_012,SE_A07001_013,SE_A07001_014,SE_A07001_015,SE_A07001_016,SE_A07001_017,SE_A07001_018,SE_A07001_019,SE_A07001_020,SE_A07001_021,SE_A07001_022,SE_A07001_023,SE_A07001_024,SE_A07001_025,SE_A07001_026,SE_A07001_027,SE_A07001_028,SE_A07001_029,SE_A07001_030,SE_A07001_031,SE_A07001_032,SE_A07001_033,SE_A07001_034,SE_A07001_035,SE_A07001_036,SE_A07001_037,SE_A07001_038,SE_A07001_039,SE_A07001_040,SE_A07001_041,SE_A07001_042,SE_A07001_043,SE_A07001_044,SE_A07001_045,SE_A07001_046,SE_A07001_047,SE_A07001_048,SE_A07001_049,SE_A07001_050,SE_A07001_051,SE_A07001_052,SE_A07001_053,SE_A07001_054,SE_A07001_055,SE_A07001_056,SE_A07001_057,SE_A07001_058,SE_A07001_059,SE_A07001_060,SE_A07001_061,SE_A07001_062,SE_A07001_063,SE_A07001_064,SE_A07001_065,SE_A07001_066,SE_A07001_067,SE_A07001_068,SE_A07001_069,SE_A07001_070,SE_A07001_071,SE_A07001_072,SE_A07001_073,SE_A07001_074,SE_A07001_075,SE_A07001_076,SE_A07001_077,SE_A07001_078,SE_A07001_079,SE_A07001_080,SE_A07001_081,SE_A07001_082,SE_A07001_083,SE_A07001_084,SE_A07001_085,SE_A07001_086,SE_A07001_087,SE_A07001_088,SE_A07001_089,SE_A07001_090,SE_A07001_091,SE_A07001_092,SE_A07001_093,SE_A07001_094,SE_A07001_095,SE_A07001_096,SE_A07001_097,SE_A07001_098,SE_A07001_099,SE_A07001_100,SE_A07001_101,SE_A07001_102,SE_A07001_103,SE_A07001_104,SE_A07001_105,SE_A07001_106,SE_A07001_107,SE_A07001_108,SE_A07001_109,SE_A07001_110,SE_A07001_111,SE_A07001_112,SE_A07001_113,SE_A07001_114,SE_A07001_115,SE_A07001_116,SE_A07001_117,SE_A07001_118,SE_A07001_119,SE_A07001_120,SE_A07001_121,SE_A07001_122,SE_A07001_123
"1239460","32000US1239460","Punta Gorda, FL Metro Area; Florida","Punta Gorda, Florida","FL","320","00","ACSSF","0027228",,,,,"12",,,,,,,,,,,,,,"39460",,,,,,,,,,,,,,,,,,,,,,,,,,,,160095,160095,5633,6275,6720,4677,9089,11103,14592,21117,27169,28205,17885,7630,127701,14791,45249,41000,16976,7019,1993,673,49275,49911,41351,31313,45195,,48334,35961,36890,50430,51529,7706,18376,9807,6316,6147,2019,1158,24,14954,5036,1390,1247,503,621,123,63,80,1450,121,163,914,156,96,922,124,473,272,44,9,1274,70,149,110,252,33,255,174,50,105,76,0,1738,328,152,100,52,0,119,57,0,169,0,56,38,0,11,64,1065,0,0,0,961,35,58,11,85,0,49,0,0,0,0,36,91,212,26,0,16,10,0,88,73,15,0,0,0,82,17,0,65,0,16,44,44,25,19,0,7924,6167,4224,36,837,202,916,1674,409,150,834,407,0,0,55,188,32,115,37,1109,106,0,168,41,320,50,184,138,0,88,14,1757,1757,0
"1242680","32000US1242680","Sebastian-Vero Beach, FL Metro Area; Florida","Sebastian-Vero Beach, Florida","FL","320","00","ACSSF","0027229",,,,,"12",,,,,,,,,,,,,,"42680",,,,,,,,,,,,,,,,,,,,,,,,,,,,137004,137004,6550,6627,7791,4925,9178,12346,14513,18817,19362,17463,13783,5649,101933,13366,29430,32237,16912,6743,2504,741,50642,52850,30446,15820,77607,,38685,48567,42229,54662,51363,7161,20637,12883,5264,2515,1335,1568,22,14189,3055,1025,731,302,341,88,117,177,676,35,74,442,86,39,351,35,294,8,0,14,1003,0,52,108,203,123,143,34,0,63,277,0,1599,534,410,340,21,49,30,94,0,524,0,0,70,9,414,31,303,0,16,0,167,62,45,13,157,32,44,22,0,25,0,34,81,238,28,0,28,0,0,203,164,39,7,7,0,0,0,0,0,0,0,38,38,23,15,0,9259,8344,1639,33,746,0,391,338,33,98,5813,5253,27,0,327,105,13,67,21,892,16,0,197,38,263,103,6,196,0,51,22,915,905,10
"1242700","32000US1242700","Sebring, FL Micro Area; Florida","Sebring, Florida","FL","320","00","ACSSF","0027230",,,,,"12",,,,,,,,,,,,,,"42700",,,,,,,,,,,,,,,,,,,,,,,,,,,,98985,98985,5096,4738,5134,3216,6601,8278,9286,11657,13436,16164,11414,3965,74200,15349,27160,20928,7045,2560,701,457,38135,38873,28324,54517,77825,,39042,32655,29799,40148,30718,5231,12290,5710,3229,2460,842,956,22,10396,921,395,347,103,166,78,13,35,363,14,55,282,12,0,78,42,36,0,0,0,85,0,20,18,11,0,0,36,0,0,0,0,930,56,44,20,24,0,0,12,0,316,0,74,200,0,42,0,523,0,8,52,440,0,23,0,35,0,0,0,0,23,0,12,0,69,16,0,0,16,0,8,0,8,11,11,0,0,0,0,0,0,34,61,36,0,36,25,8415,7576,2317,8,894,300,320,493,85,217,4345,4127,24,53,38,72,8,23,0,914,0,0,260,41,254,50,107,106,13,27,56,839,839,0
"1245220","32000US1245220","Tallahassee, FL Metro Area; Florida","Tallahassee, Florida","FL","320","00","ACSSF","0027231",,,,,"12",,,,,,,,,,,,,,"45220",,,,,,,,,,,,,,,,,,,,,,,,,,,,364192,364192,20822,20572,20009,12565,72014,49796,42784,47680,40941,20848,11651,4510,218210,25840,55528,60422,44813,20898,5482,5227,49165,60610,32138,41605,50192,,28705,38344,35310,61621,164090,20893,56411,39977,27826,14142,3707,1134,22,22471,3326,1021,818,142,606,70,58,145,1124,0,159,852,76,37,213,82,62,40,29,0,968,0,63,125,60,94,202,148,37,43,196,0,6219,2167,1375,1168,27,180,101,691,0,1944,0,91,1396,269,131,57,1601,0,45,13,902,84,390,167,448,0,99,55,0,185,0,109,59,1434,401,39,146,216,130,115,68,47,228,162,66,560,169,18,349,24,0,52,52,40,12,0,11440,10609,4909,30,947,179,1809,1125,303,516,3738,2423,14,599,184,147,141,209,21,1962,94,8,153,64,883,60,210,231,3,242,14,831,809,22
"1245300","32000US1245300","Tampa-St. Petersburg-Clearwater, FL Metro Area; Florida","Tampa-St. Petersburg-Clearwater, Florida","FL","320","00","ACSSF","0027232",,,,,"12",,,,,,,,,,,,,,"45300",,,,,,,,,,,,,,,,,,,,,,,,,,,,2770114,2770114,157543,156161,170371,106106,236486,337312,372293,410763,347975,242628,164240,68236,1943447,254133,594661,592030,335445,115302,34167,17709,51217,53596,37711,35247,64251,52710,44047,46051,44034,54945,1159884,126069,339280,257499,214171,145274,56770,20821,26,341221,66477,16297,13281,5135,6579,1567,1443,1573,14105,444,2099,9547,1132,883,11327,4268,4204,1236,1334,285,24710,708,1312,1794,4252,934,2197,1844,3934,1738,5997,38,62962,10874,5604,4268,443,893,1617,3653,0,17560,237,815,13885,1131,917,575,28528,657,696,1971,9821,2477,12172,734,5638,295,683,867,399,988,100,2306,362,10078,1953,638,437,878,170,3757,2012,1745,1604,1604,0,1997,240,250,1157,350,597,1284,932,680,252,352,200420,180344,79848,416,44991,9767,5968,10200,3603,4903,57934,40682,1728,2978,2888,4675,2036,2392,555,42562,1795,459,3755,1079,16550,3215,3780,6030,524,4845,530,20076,19816,260
"1245540","32000US1245540","The Villages, FL Micro Area; Florida","The Villages, Florida","FL","320","00","ACSSF","0027233",,,,,"12",,,,,,,,,,,,,,"45540",,,,,,,,,,,,,,,,,,,,,,,,,,,,90251,90251,2331,2358,2298,1511,3362,6752,7120,8845,17568,24737,11185,2184,78391,11377,28527,22815,9453,5122,708,389,48953,50086,36090,59803,26527,,40961,30311,46422,50078,19139,3810,5748,3131,2334,2271,1350,495,25,5157,1461,765,674,226,340,108,18,73,359,0,19,340,0,0,139,0,117,22,0,0,198,34,67,6,0,23,38,14,0,16,0,0,413,95,30,0,0,30,9,56,0,0,0,0,0,0,0,0,279,0,42,0,154,0,83,0,39,0,39,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,14,14,0,29,0,0,0,29,0,0,0,0,0,0,3240,2391,796,0,417,118,66,79,0,116,1153,914,0,29,69,36,8,69,28,442,42,0,27,0,229,29,0,66,0,49,0,849,849,0
"1248100","32000US1248100","Wauchula, FL Micro Area; Florida","Wauchula, Florida","FL","320","00","ACSSF","0027234",,,,,"12",,,,,,,,,,,,,,"48100",,,,,,,,,,,,,,,,,,,,,,,,,,,,27690,27690,2231,2128,1977,1250,2911,3926,3528,3425,2690,2118,1197,309,17193,6320,5867,3410,1179,246,107,64,41557,43765,34799,,12984,,47787,20777,35376,47166,10118,1554,2522,2138,1657,1406,735,106,25,6000,97,36,36,0,17,19,0,0,53,0,16,23,14,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,358,24,14,0,14,0,10,0,0,19,0,9,10,0,0,0,294,23,0,156,43,0,72,0,21,0,3,0,0,0,0,18,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542,5305,410,0,213,0,192,0,5,0,4748,4562,0,0,28,158,0,0,0,147,0,0,100,0,23,0,0,24,0,0,0,237,237,0
"1310500","32000US1310500","Albany, GA Metro Area; Georgia","Albany, Georgia","GA","320","00","ACSSF","0014884",,,,,"13",,,,,,,,,,,,,,"10500",,,,,,,,,,,,,,,,,,,,,,,,,,,,157632,157632,11562,11572,11140,7180,17767,19700,19965,21738,18182,10640,5809,2377,98411,20967,31638,29701,9434,4292,1436,943,39992,56579,28087,43862,47787,,20852,37131,21078,57123,60132,9037,24649,13864,7192,3459,1245,686,20,3299,621,37,37,6,21,10,0,0,260,17,8,196,39,0,106,45,27,0,34,0,218,32,0,29,63,10,84,0,0,0,0,0,1098,277,119,72,39,8,95,63,0,402,0,0,394,0,0,8,359,0,0,59,224,0,59,17,60,0,0,0,24,5,0,31,0,199,99,15,18,66,0,21,0,21,0,0,0,79,44,0,35,0,0,29,21,21,0,8,1352,1285,160,0,0,16,7,73,0,64,950,476,0,143,181,141,9,0,0,175,0,0,58,0,48,0,49,0,0,20,0,67,43,24
"1311140","32000US1311140","Americus, GA Micro Area; Georgia","Americus, Georgia","GA","320","00","ACSSF","0014885",,,,,"13",,,,,,,,,,,,,,"11140",,,,,,,,,,,,,,,,,,,,,,,,,,,,37710,37710,2583,2993,2461,1665,4845,4509,4747,5078,4211,2544,1267,807,23163,5808,7918,5432,2269,1166,443,127,37646,50924,26823,8192,60758,,47180,55297,34930,51413,14754,3046,5862,2462,1637,793,589,365,21,1483,54,35,35,0,35,0,0,0,19,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,78,9,9,0,0,0,69,0,197,0,0,163,34,0,0,213,0,0,0,119,0,94,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,12,12,12,0,0,921,863,126,0,0,0,0,80,0,46,697,660,0,0,0,0,37,0,0,40,11,0,0,0,2,0,0,27,0,0,0,58,58,0
"1312020","32000US1312020","Athens-Clarke County, GA Metro Area; Georgia","Athens-Clarke County, Georgia","GA","320","00","ACSSF","0014886",,,,,"13",,,,,,,,,,,,,,"12020",,,,,,,,,,,,,,,,,,,,,,,,,,,,190978,190978,11537,10755,10939,6943,41870,26958,22280,22517,18197,10922,5798,2262,108934,18347,27678,25554,19384,10788,3298,3885,44730,51725,28706,72364,26687,90341,42407,35649,34552,53360,79978,12907,34697,15037,9013,4101,2522,1701,20,15425,1665,392,264,127,116,21,37,91,426,0,78,262,30,56,130,25,11,2,92,0,717,12,74,50,34,202,39,67,77,57,105,0,4377,1923,1042,954,45,43,103,778,0,1530,0,23,1284,75,138,10,658,0,14,29,236,80,162,137,266,7,32,152,0,0,28,47,0,743,124,57,37,30,13,159,78,81,109,109,0,308,97,60,151,0,30,60,60,49,11,0,8580,8227,421,15,45,45,26,121,142,27,6522,5382,0,662,308,128,37,5,0,1284,83,9,91,22,246,70,90,561,6,76,30,353,353,0
"1312060","32000US1312060","Atlanta-Sandy Springs-Marietta, GA Metro Area; Georgia","Atlanta-Sandy Springs-Marietta, Georgia","GA","320","00","ACSSF","0014887",,,,,"13",,,,,,,,,,,,,,"12060",,,,,,,,,,,,,,,,,,,,,,,,,,,,5213854,5213854,383485,390288,380938,231778,477972,764245,837167,756525,534727,271098,135839,49792,3349393,424750,849657,912717,759909,287618,74110,40632,63115,74605,47811,50577,70547,64413,39113,60184,43168,76765,2300852,190103,536943,458638,453716,380635,205989,74828,31,703201,65286,15903,12555,5412,6298,845,1096,2252,14572,832,2013,8918,1569,1240,4597,749,2164,446,1198,40,30175,550,1077,618,2488,4726,5260,4175,5787,657,4837,39,195582,65445,26159,19132,1762,5265,4411,34808,67,69322,967,5243,47551,6380,6430,2751,50228,2715,1996,3919,7660,3186,28081,2671,10382,1478,1506,1731,599,2279,130,2659,205,65990,18659,9043,3807,5809,2781,2939,962,1977,3981,3801,180,32026,5464,3953,15131,7478,5604,1942,1516,1194,322,426,374401,362897,73266,1473,7796,6171,12437,31792,5949,7648,236795,177398,1633,20424,18875,13155,1716,2662,932,52836,1745,191,9880,1535,15772,3054,7200,6052,1999,4479,929,11504,10899,605
"1312260","32000US1312260","Augusta-Richmond County, GA-SC Metro Area (part); Georgia","Augusta-Richmond County, Georgia","GA","320","00","ACSSF","0014888",,,,,"13",,,,,,,,,,,,,,"12260",,,,,,,,,,,,,,,,,,,,,,,,,,,,365385,365385,26390,26039,25848,16762,38966,48769,47730,52894,41564,23161,13167,4095,231380,36823,71390,68613,34357,13230,4283,2684,49962,59784,37507,37921,64389,84425,50833,42375,46488,60224,153353,16992,56568,39993,22734,10727,4482,1857,22,15741,2864,576,408,166,175,67,75,93,1800,31,82,1593,41,53,123,21,56,18,28,0,365,5,0,0,119,46,97,41,0,19,38,0,6442,2806,1053,865,114,74,323,1430,0,1605,48,0,1357,51,149,0,1662,4,0,50,775,199,509,125,356,144,24,22,0,48,0,118,13,931,290,214,0,76,65,122,80,42,101,101,0,298,12,32,229,25,55,51,50,0,50,1,5453,5023,1012,0,219,0,84,422,93,194,3324,2496,83,142,226,28,20,309,20,687,14,0,59,18,271,12,188,58,0,62,5,430,430,0
"1312460","32000US1312460","Bainbridge, GA Micro Area; Georgia","Bainbridge, Georgia","GA","320","00","ACSSF","0014889",,,,,"13",,,,,,,,,,,,,,"12460",,,,,,,,,,,,,,,,,,,,,,,,,,,,27890,27890,1897,2024,1968,1309,2638,3485,3554,3982,3179,2122,1205,527,18054,4112,6564,5184,1334,573,210,77,34288,40608,26835,65367,,,24296,48015,23302,40776,10294,2042,4497,1195,747,1115,577,121,21,787,33,10,10,0,0,10,0,0,11,0,0,11,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,20,0,0,0,20,0,0,0,17,0,0,0,0,0,0,17,7,19,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,3,3,0,3,0,675,656,66,0,38,0,0,28,0,0,590,560,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0
"1315260","32000US1315260","Brunswick, GA Metro Area; Georgia","Brunswick, Georgia","GA","320","00","ACSSF","0014890",,,,,"13",,,,,,,,,,,,,,"15260",,,,,,,,,,,,,,,,,,,,,,,,,,,,110738,110738,7167,6851,8058,4916,9729,12520,14225,16428,14619,9561,5221,1443,74017,12161,25188,20997,9767,3769,1471,664,50462,57546,31802,18842,82990,,26834,30162,51257,57244,46183,8331,17203,9146,5518,3454,1693,838,21,4450,503,172,118,21,97,0,28,26,185,32,2,115,0,36,107,0,45,45,17,0,39,0,19,0,0,0,14,0,0,0,6,0,772,353,102,102,0,0,7,244,0,93,0,0,75,0,18,0,318,0,0,0,172,0,136,10,8,0,0,0,8,0,0,0,0,122,25,12,0,13,0,0,0,0,28,28,0,69,0,2,0,67,0,0,0,0,0,0,3053,2900,273,0,16,103,26,81,22,25,2061,1931,0,30,16,61,0,16,7,566,30,0,12,42,17,0,0,20,392,53,0,153,153,0
"1315660","32000US1315660","Calhoun, GA Micro Area; Georgia","Calhoun, Georgia","GA","320","00","ACSSF","0014891",,,,,"13",,,,,,,,,,,,,,"15660",,,,,,,,,,,,,,,,,,,,,,,,,,,,54747,54747,4182,4226,3966,2486,4863,7143,8136,7460,6034,3817,1809,625,35024,8998,13119,8128,3029,1082,494,174,45151,48612,23133,23831,57149,,27870,28672,27848,49290,23499,2419,8142,5911,3891,1894,643,599,24,4765,272,79,79,0,54,25,0,0,66,0,0,54,0,12,18,0,18,0,0,0,109,0,0,0,7,91,0,0,0,0,11,0,366,81,37,24,13,0,24,20,0,112,0,0,112,0,0,0,134,0,0,0,24,0,110,0,39,0,0,0,0,0,0,39,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122,4104,0,0,0,0,0,0,0,0,3968,2577,0,74,1212,103,2,0,0,136,0,0,0,0,19,75,15,27,0,0,0,18,18,0
"1316340","32000US1316340","Cedartown, GA Micro Area; Georgia","Cedartown, Georgia","GA","320","00","ACSSF","0014892",,,,,"13",,,,,,,,,,,,,,"16340",,,,,,,,,,,,,,,,,,,,,,,,,,,,41233,41233,3262,3067,2931,1645,3923,5048,5389,5881,4498,3165,1774,650,26405,7195,10104,6149,1610,924,285,138,42068,44570,25032,108703,58893,,17956,16548,36374,44978,15763,2795,4413,2446,2515,1881,1281,432,27,3106,163,68,68,0,68,0,0,0,56,0,0,56,0,0,39,28,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,223,36,10,10,0,0,0,26,0,65,0,0,65,0,0,0,122,0,0,0,6,0,116,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,59,59,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2655,2606,103,0,14,25,33,20,0,11,2465,1871,0,7,463,0,0,124,0,38,0,0,17,0,21,0,0,0,0,0,0,49,49,0
"1316860","32000US1316860","Chattanooga, TN-GA Metro Area (part); Georgia","Chattanooga, Georgia","GA","320","00","ACSSF","0014893",,,,,"13",,,,,,,,,,,,,,"16860",,,,,,,,,,,,,,,,,,,,,,,,,,,,148641,148641,9089,11054,9251,6389,12699,18049,20921,21743,18330,12332,6740,2044,100159,20127,33631,30540,10822,3683,878,478,46835,47118,37854,29648,65506,2730,55492,39061,57052,47049,61810,7093,16386,15623,13465,6585,1710,948,25,2570,594,103,73,17,54,2,10,20,229,0,56,142,8,23,14,0,0,14,0,0,248,15,0,0,19,0,89,59,34,0,32,0,974,231,39,39,0,0,38,154,0,298,0,36,222,12,0,28,367,0,0,71,211,0,85,0,78,69,7,2,0,0,0,0,0,61,45,0,18,27,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,941,782,90,23,51,0,0,16,0,0,514,343,0,18,93,33,27,0,0,178,10,0,64,6,26,16,23,0,0,0,33,159,159,0
"1317980","32000US1317980","Columbus, GA-AL Metro Area (part); Georgia","Columbus, Georgia","GA","320","00","ACSSF","0014894",,,,,"13",,,,,,,,,,,,,,"17980",,,,,,,,,,,,,,,,,,,,,,,,,,,,240171,240171,17108,16864,16441,10653,29472,32457,30832,32850,25835,15172,9419,3068,149633,22429,44016,49879,20731,8537,2825,1216,47744,58767,34724,42504,57149,82201,40804,37033,47116,59159,95388,13606,37311,25395,10788,5089,1775,1424,20,11329,2309,324,324,110,181,33,0,0,1620,25,70,1502,23,0,101,12,68,0,13,8,264,0,21,37,21,35,92,7,0,0,51,0,3210,1108,160,118,8,34,137,811,0,1160,0,0,915,58,152,35,896,149,36,0,505,33,153,20,39,0,0,0,0,20,0,19,7,665,64,13,23,28,152,13,13,0,4,4,0,425,0,42,306,77,7,18,11,11,0,7,5127,4969,775,15,50,161,106,301,111,31,3569,1990,0,62,529,117,90,707,74,625,53,0,131,7,294,0,15,69,0,27,29,158,158,0
"1318380","32000US1318380","Cordele, GA Micro Area; Georgia","Cordele, Georgia","GA","320","00","ACSSF","0014895",,,,,"13",,,,,,,,,,,,,,"18380",,,,,,,,,,,,,,,,,,,,,,,,,,,,23379,23379,1750,1542,1770,1094,2088,2745,2843,3295,2990,1780,1133,349,15135,3608,5856,3932,1050,382,230,77,35626,51172,24739,,114866,,13264,86017,40824,51439,8454,1963,4131,857,537,614,285,67,18,276,31,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,110,0,0,0,0,110,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,25,0,25,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318460","32000US1318460","Cornelia, GA Micro Area; Georgia","Cornelia, Georgia","GA","320","00","ACSSF","0014896",,,,,"13",,,,,,,,,,,,,,"18460",,,,,,,,,,,,,,,,,,,,,,,,,,,,42744,42744,2819,2967,2516,1872,3855,5335,5726,5797,5305,3694,2209,649,28715,6704,9716,7110,3081,1300,490,314,45026,45619,37616,43122,33920,,46868,17913,25540,48022,16122,2728,6361,2414,1903,1775,581,360,23,3748,258,61,61,4,57,0,0,0,71,8,0,53,10,0,18,0,13,0,5,0,108,0,0,0,0,0,0,26,0,17,65,0,761,149,92,92,0,0,57,0,0,139,0,5,134,0,0,0,473,0,0,327,47,34,60,5,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,9,0,9,0,0,0,17,0,0,0,17,0,0,0,0,0,0,2703,2678,0,0,0,0,0,0,0,0,2675,2369,0,70,221,0,0,15,0,3,0,0,0,0,3,0,0,0,0,0,0,25,25,0
"1319140","32000US1319140","Dalton, GA Metro Area; Georgia","Dalton, Georgia","GA","320","00","ACSSF","0014897",,,,,"13",,,,,,,,,,,,,,"19140",,,,,,,,,,,,,,,,,,,,,,,,,,,,141034,141034,11286,11256,10924,6278,13222,18908,20682,18798,14691,8805,4585,1599,88068,27785,29041,20111,6606,2746,1336,443,44431,44879,34399,28587,80605,,42740,44531,37652,46710,57754,7186,23521,14186,8084,2964,1092,721,20,21530,466,127,52,12,37,3,0,75,122,0,0,116,6,0,40,0,0,0,40,0,177,0,5,0,48,0,59,0,38,0,27,0,1277,206,112,101,0,11,47,47,0,386,0,0,234,27,125,0,462,31,15,0,209,0,207,0,189,21,0,47,64,0,0,57,34,111,0,0,0,0,0,32,32,0,0,0,0,40,0,0,40,0,39,17,17,17,0,0,19659,19563,578,0,232,264,18,33,0,31,18655,15973,49,889,1125,492,83,42,2,330,12,0,63,47,63,35,11,65,0,34,0,96,96,0
"1320060","32000US1320060","Douglas, GA Micro Area; Georgia","Douglas, Georgia","GA","320","00","ACSSF","0014898",,,,,"13",,,,,,,,,,,,,,"20060",,,,,,,,,,,,,,,,,,,,,,,,,,,,50518,50518,3875,3840,3597,2281,5267,6717,7202,6866,5380,3416,1452,625,31658,8798,12404,6907,2167,1003,237,142,36963,40520,28090,32920,47437,,30533,36111,26928,41655,18305,2991,8645,2875,2044,1013,305,432,20,3810,103,55,55,0,55,0,0,0,29,0,0,29,0,0,15,0,11,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,388,131,131,131,0,0,0,0,0,257,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,134,0,134,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3181,3146,86,0,12,31,10,33,0,0,3001,2843,0,25,130,0,0,3,0,59,15,0,0,0,10,4,10,20,0,0,0,35,35,0
"1320140","32000US1320140","Dublin, GA Micro Area; Georgia","Dublin, Georgia","GA","320","00","ACSSF","0014899",,,,,"13",,,,,,,,,,,,,,"20140",,,,,,,,,,,,,,,,,,,,,,,,,,,,58197,58197,3999,4349,3720,2554,4918,7216,7878,8344,6996,4518,2604,1101,38657,8459,16121,8212,3538,1644,477,206,39524,48556,26514,55980,69633,,60076,24064,54431,48028,21387,2839,9097,4086,2485,1583,757,540,23,1131,134,2,2,0,2,0,0,0,72,0,3,61,8,0,30,0,0,0,30,0,30,0,0,5,0,0,25,0,0,0,0,0,440,151,110,66,34,10,27,14,0,228,0,0,226,0,2,0,59,0,0,0,41,8,6,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,550,518,14,0,14,0,0,0,0,0,504,494,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0
"1321640","32000US1321640","Eufaula, AL-GA Micro Area (part); Georgia","Eufaula, Georgia","GA","320","00","ACSSF","0014900",,,,,"13",,,,,,,,,,,,,,"21640",,,,,,,,,,,,,,,,,,,,,,,,,,,,2489,2489,196,121,140,165,297,160,312,273,341,255,174,55,1570,506,572,373,107,8,4,0,35670,39129,26966,,,,,,,39129,828,151,275,94,179,99,30,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
